path,label,group,n_rows,n_channels,src_axes,z_imputed,orig_name
horizontal/Tom_Billy__horizontal_tom_003.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_003.csv
horizontal/Tom_Billy__horizontal_tom_004.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_004.csv
horizontal/Tom_Billy__horizontal_tom_005.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_005.csv
horizontal/Tom_Billy__horizontal_tom_006.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_006.csv
horizontal/Tom_Billy__horizontal_tom_007.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_007.csv
horizontal/Tom_Billy__horizontal_tom_008.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_008.csv
horizontal/Tom_Billy__horizontal_tom_009.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_009.csv
horizontal/Tom_Billy__horizontal_tom_010.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_010.csv
horizontal/Tom_Billy__horizontal_tom_011.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_011.csv
horizontal/Tom_Billy__horizontal_tom_012.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_012.csv
horizontal/Tom_Billy__horizontal_tom_013.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_013.csv
horizontal/Tom_Billy__horizontal_tom_014.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_014.csv
horizontal/Tom_Billy__horizontal_tom_015.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_015.csv
horizontal/Tom_Billy__horizontal_tom_016.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_016.csv
horizontal/Tom_Billy__horizontal_tom_017.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_017.csv
horizontal/Tom_Billy__horizontal_tom_018.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_018.csv
horizontal/Tom_Billy__horizontal_tom_019.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_019.csv
horizontal/Tom_Billy__horizontal_tom_020.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_020.csv
horizontal/Tom_Billy__horizontal_tom_021.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_021.csv
horizontal/Tom_Billy__horizontal_tom_022.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_022.csv
horizontal/Tom_Billy__horizontal_tom_023.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_023.csv
horizontal/Tom_Billy__horizontal_tom_024.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_024.csv
horizontal/Tom_Billy__horizontal_tom_025.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_025.csv
horizontal/Tom_Billy__horizontal_tom_026.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_026.csv
horizontal/Tom_Billy__horizontal_tom_027.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_027.csv
horizontal/Tom_Billy__horizontal_tom_028.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_028.csv
horizontal/Tom_Billy__horizontal_tom_029.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_029.csv
horizontal/Tom_Billy__horizontal_tom_030.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_030.csv
horizontal/Tom_Billy__horizontal_tom_031.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_031.csv
horizontal/Tom_Billy__horizontal_tom_032.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_032.csv
horizontal/Tom_Billy__horizontal_tom_033.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_033.csv
horizontal/Tom_Billy__horizontal_tom_034.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_034.csv
horizontal/Tom_Billy__horizontal_tom_035.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_035.csv
horizontal/Tom_Billy__horizontal_tom_036.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_036.csv
horizontal/Tom_Billy__horizontal_tom_037.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_037.csv
horizontal/Tom_Billy__horizontal_tom_038.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_038.csv
horizontal/Tom_Billy__horizontal_tom_039.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_039.csv
horizontal/Tom_Billy__horizontal_tom_040.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_040.csv
horizontal/Tom_Billy__horizontal_tom_041.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_041.csv
horizontal/Tom_Billy__horizontal_tom_042.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_042.csv
horizontal/Tom_Billy__horizontal_tom_043.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_043.csv
horizontal/Tom_Billy__horizontal_tom_044.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_044.csv
horizontal/Tom_Billy__horizontal_tom_045.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_045.csv
horizontal/Tom_Billy__horizontal_tom_046.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_046.csv
horizontal/Tom_Billy__horizontal_tom_047.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_047.csv
horizontal/Tom_Billy__horizontal_tom_048.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_048.csv
horizontal/Tom_Billy__horizontal_tom_049.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_049.csv
horizontal/Tom_Billy__horizontal_tom_050.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_050.csv
horizontal/Tom_Billy__horizontal_tom_051.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_051.csv
horizontal/Tom_Billy__horizontal_tom_052.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_052.csv
horizontal/Tom_Billy__horizontal_tom_053.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_053.csv
horizontal/Tom_Billy__horizontal_tom_054.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_054.csv
horizontal/Tom_Billy__horizontal_tom_055.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_055.csv
horizontal/Tom_Billy__horizontal_tom_056.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_056.csv
horizontal/Tom_Billy__horizontal_tom_057.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_057.csv
horizontal/Tom_Billy__horizontal_tom_058.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_058.csv
horizontal/Tom_Billy__horizontal_tom_059.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_059.csv
horizontal/Tom_Billy__horizontal_tom_060.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_060.csv
horizontal/Tom_Billy__horizontal_tom_061.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_061.csv
horizontal/Tom_Billy__horizontal_tom_062.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_062.csv
horizontal/Tom_Billy__horizontal_tom_063.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_063.csv
horizontal/Tom_Billy__horizontal_tom_064.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_064.csv
horizontal/Tom_Billy__horizontal_tom_065.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_065.csv
horizontal/Tom_Billy__horizontal_tom_066.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_066.csv
horizontal/Tom_Billy__horizontal_tom_067.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_067.csv
horizontal/Tom_Billy__horizontal_tom_068.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_068.csv
horizontal/Tom_Billy__horizontal_tom_069.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_069.csv
horizontal/Tom_Billy__horizontal_tom_070.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_070.csv
horizontal/Tom_Billy__horizontal_tom_071.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_071.csv
horizontal/Tom_Billy__horizontal_tom_072.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_072.csv
horizontal/Tom_Billy__horizontal_tom_073.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_073.csv
horizontal/Tom_Billy__horizontal_tom_074.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_074.csv
horizontal/Tom_Billy__horizontal_tom_075.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_075.csv
horizontal/Tom_Billy__horizontal_tom_076.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_076.csv
horizontal/Tom_Billy__horizontal_tom_077.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_077.csv
horizontal/Tom_Billy__horizontal_tom_078.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_078.csv
horizontal/Tom_Billy__horizontal_tom_079.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_079.csv
horizontal/Tom_Billy__horizontal_tom_080.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_080.csv
horizontal/Tom_Billy__horizontal_tom_081.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_081.csv
horizontal/Tom_Billy__horizontal_tom_082.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_082.csv
horizontal/Tom_Billy__horizontal_tom_083.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_083.csv
horizontal/Tom_Billy__horizontal_tom_084.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_084.csv
horizontal/Tom_Billy__horizontal_tom_085.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_085.csv
horizontal/Tom_Billy__horizontal_tom_086.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_086.csv
horizontal/Tom_Billy__horizontal_tom_087.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_087.csv
horizontal/Tom_Billy__horizontal_tom_088.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_088.csv
horizontal/Tom_Billy__horizontal_tom_089.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_089.csv
horizontal/Tom_Billy__horizontal_tom_090.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_090.csv
horizontal/Tom_Billy__horizontal_tom_091.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_091.csv
horizontal/Tom_Billy__horizontal_tom_092.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_092.csv
horizontal/Tom_Billy__horizontal_tom_093.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_093.csv
horizontal/Tom_Billy__horizontal_tom_094.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_094.csv
horizontal/Tom_Billy__horizontal_tom_095.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_095.csv
horizontal/Tom_Billy__horizontal_tom_096.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_096.csv
horizontal/Tom_Billy__horizontal_tom_097.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_097.csv
horizontal/Tom_Billy__horizontal_tom_098.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_098.csv
horizontal/Tom_Billy__horizontal_tom_099.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_099.csv
static/Arthur_F_lix__static_arthur_1.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_1.csv
static/Arthur_F_lix__static_arthur_10.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_10.csv
static/Arthur_F_lix__static_arthur_100.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_100.csv
static/Arthur_F_lix__static_arthur_11.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_11.csv
static/Arthur_F_lix__static_arthur_12.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_12.csv
static/Arthur_F_lix__static_arthur_13.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_13.csv
static/Arthur_F_lix__static_arthur_14.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_14.csv
static/Arthur_F_lix__static_arthur_15.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_15.csv
static/Arthur_F_lix__static_arthur_16.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_16.csv
static/Arthur_F_lix__static_arthur_17.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_17.csv
static/Arthur_F_lix__static_arthur_18.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_18.csv
static/Arthur_F_lix__static_arthur_19.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_19.csv
static/Arthur_F_lix__static_arthur_2.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_2.csv
static/Arthur_F_lix__static_arthur_20.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_20.csv
static/Arthur_F_lix__static_arthur_21.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_21.csv
static/Arthur_F_lix__static_arthur_22.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_22.csv
static/Arthur_F_lix__static_arthur_23.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_23.csv
static/Arthur_F_lix__static_arthur_24.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_24.csv
static/Arthur_F_lix__static_arthur_25.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_25.csv
static/Arthur_F_lix__static_arthur_26.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_26.csv
static/Arthur_F_lix__static_arthur_27.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_27.csv
static/Arthur_F_lix__static_arthur_28.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_28.csv
static/Arthur_F_lix__static_arthur_29.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_29.csv
static/Arthur_F_lix__static_arthur_3.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_3.csv
static/Arthur_F_lix__static_arthur_30.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_30.csv
static/Arthur_F_lix__static_arthur_31.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_31.csv
static/Arthur_F_lix__static_arthur_32.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_32.csv
static/Arthur_F_lix__static_arthur_33.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_33.csv
static/Arthur_F_lix__static_arthur_34.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_34.csv
static/Arthur_F_lix__static_arthur_35.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_35.csv
static/Arthur_F_lix__static_arthur_36.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_36.csv
static/Arthur_F_lix__static_arthur_37.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_37.csv
static/Arthur_F_lix__static_arthur_38.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_38.csv
static/Arthur_F_lix__static_arthur_39.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_39.csv
static/Arthur_F_lix__static_arthur_4.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_4.csv
static/Arthur_F_lix__static_arthur_40.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_40.csv
static/Arthur_F_lix__static_arthur_41.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_41.csv
static/Arthur_F_lix__static_arthur_42.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_42.csv
static/Arthur_F_lix__static_arthur_43.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_43.csv
static/Arthur_F_lix__static_arthur_44.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_44.csv
static/Arthur_F_lix__static_arthur_45.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_45.csv
static/Arthur_F_lix__static_arthur_46.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_46.csv
static/Arthur_F_lix__static_arthur_47.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_47.csv
static/Arthur_F_lix__static_arthur_48.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_48.csv
static/Arthur_F_lix__static_arthur_49.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_49.csv
static/Arthur_F_lix__static_arthur_5.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_5.csv
static/Arthur_F_lix__static_arthur_50.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_50.csv
static/Arthur_F_lix__static_arthur_51.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_51.csv
static/Arthur_F_lix__static_arthur_52.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_52.csv
static/Arthur_F_lix__static_arthur_53.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_53.csv
static/Arthur_F_lix__static_arthur_54.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_54.csv
static/Arthur_F_lix__static_arthur_55.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_55.csv
static/Arthur_F_lix__static_arthur_56.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_56.csv
static/Arthur_F_lix__static_arthur_57.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_57.csv
static/Arthur_F_lix__static_arthur_58.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_58.csv
static/Arthur_F_lix__static_arthur_59.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_59.csv
static/Arthur_F_lix__static_arthur_6.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_6.csv
static/Arthur_F_lix__static_arthur_60.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_60.csv
static/Arthur_F_lix__static_arthur_61.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_61.csv
static/Arthur_F_lix__static_arthur_62.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_62.csv
static/Arthur_F_lix__static_arthur_63.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_63.csv
static/Arthur_F_lix__static_arthur_64.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_64.csv
static/Arthur_F_lix__static_arthur_65.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_65.csv
static/Arthur_F_lix__static_arthur_66.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_66.csv
static/Arthur_F_lix__static_arthur_67.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_67.csv
static/Arthur_F_lix__static_arthur_68.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_68.csv
static/Arthur_F_lix__static_arthur_69.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_69.csv
static/Arthur_F_lix__static_arthur_7.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_7.csv
static/Arthur_F_lix__static_arthur_70.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_70.csv
static/Arthur_F_lix__static_arthur_71.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_71.csv
static/Arthur_F_lix__static_arthur_72.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_72.csv
static/Arthur_F_lix__static_arthur_73.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_73.csv
static/Arthur_F_lix__static_arthur_74.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_74.csv
static/Arthur_F_lix__static_arthur_75.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_75.csv
static/Arthur_F_lix__static_arthur_76.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_76.csv
static/Arthur_F_lix__static_arthur_77.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_77.csv
static/Arthur_F_lix__static_arthur_78.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_78.csv
static/Arthur_F_lix__static_arthur_79.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_79.csv
static/Arthur_F_lix__static_arthur_8.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_8.csv
static/Arthur_F_lix__static_arthur_80.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_80.csv
static/Arthur_F_lix__static_arthur_81.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_81.csv
static/Arthur_F_lix__static_arthur_82.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_82.csv
static/Arthur_F_lix__static_arthur_83.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_83.csv
static/Arthur_F_lix__static_arthur_84.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_84.csv
static/Arthur_F_lix__static_arthur_85.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_85.csv
static/Arthur_F_lix__static_arthur_86.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_86.csv
static/Arthur_F_lix__static_arthur_87.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_87.csv
static/Arthur_F_lix__static_arthur_88.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_88.csv
static/Arthur_F_lix__static_arthur_89.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_89.csv
static/Arthur_F_lix__static_arthur_9.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_9.csv
static/Arthur_F_lix__static_arthur_90.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_90.csv
static/Arthur_F_lix__static_arthur_91.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_91.csv
static/Arthur_F_lix__static_arthur_92.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_92.csv
static/Arthur_F_lix__static_arthur_93.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_93.csv
static/Arthur_F_lix__static_arthur_94.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_94.csv
static/Arthur_F_lix__static_arthur_95.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_95.csv
static/Arthur_F_lix__static_arthur_96.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_96.csv
static/Arthur_F_lix__static_arthur_97.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_97.csv
static/Arthur_F_lix__static_arthur_98.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_98.csv
static/Arthur_F_lix__static_arthur_99.csv,static,Arthur_F_lix,100,3,3,0,static_arthur_99.csv
static/Clement_Charles_3__static_clement_000.csv,static,Clement_Charles_3,100,3,3,0,static_clement_000.csv
static/Clement_Charles_3__static_clement_001.csv,static,Clement_Charles_3,100,3,3,0,static_clement_001.csv
static/Clement_Charles_3__static_clement_002.csv,static,Clement_Charles_3,100,3,3,0,static_clement_002.csv
static/Clement_Charles_3__static_clement_003.csv,static,Clement_Charles_3,100,3,3,0,static_clement_003.csv
static/Clement_Charles_3__static_clement_004.csv,static,Clement_Charles_3,100,3,3,0,static_clement_004.csv
static/Clement_Charles_3__static_clement_005.csv,static,Clement_Charles_3,100,3,3,0,static_clement_005.csv
static/Clement_Charles_3__static_clement_006.csv,static,Clement_Charles_3,100,3,3,0,static_clement_006.csv
static/Clement_Charles_3__static_clement_007.csv,static,Clement_Charles_3,100,3,3,0,static_clement_007.csv
static/Clement_Charles_3__static_clement_008.csv,static,Clement_Charles_3,100,3,3,0,static_clement_008.csv
static/Clement_Charles_3__static_clement_009.csv,static,Clement_Charles_3,100,3,3,0,static_clement_009.csv
static/Clement_Charles_3__static_clement_010.csv,static,Clement_Charles_3,100,3,3,0,static_clement_010.csv
static/Clement_Charles_3__static_clement_011.csv,static,Clement_Charles_3,100,3,3,0,static_clement_011.csv
static/Clement_Charles_3__static_clement_012.csv,static,Clement_Charles_3,100,3,3,0,static_clement_012.csv
static/Clement_Charles_3__static_clement_013.csv,static,Clement_Charles_3,100,3,3,0,static_clement_013.csv
static/Clement_Charles_3__static_clement_014.csv,static,Clement_Charles_3,100,3,3,0,static_clement_014.csv
static/Clement_Charles_3__static_clement_015.csv,static,Clement_Charles_3,100,3,3,0,static_clement_015.csv
static/Clement_Charles_3__static_clement_016.csv,static,Clement_Charles_3,100,3,3,0,static_clement_016.csv
static/Clement_Charles_3__static_clement_017.csv,static,Clement_Charles_3,100,3,3,0,static_clement_017.csv
static/Clement_Charles_3__static_clement_018.csv,static,Clement_Charles_3,100,3,3,0,static_clement_018.csv
static/Clement_Charles_3__static_clement_019.csv,static,Clement_Charles_3,100,3,3,0,static_clement_019.csv
static/Clement_Charles_3__static_clement_020.csv,static,Clement_Charles_3,100,3,3,0,static_clement_020.csv
static/Clement_Charles_3__static_clement_021.csv,static,Clement_Charles_3,100,3,3,0,static_clement_021.csv
static/Clement_Charles_3__static_clement_022.csv,static,Clement_Charles_3,100,3,3,0,static_clement_022.csv
static/Clement_Charles_3__static_clement_023.csv,static,Clement_Charles_3,100,3,3,0,static_clement_023.csv
static/Clement_Charles_3__static_clement_024.csv,static,Clement_Charles_3,100,3,3,0,static_clement_024.csv
static/Clement_Charles_3__static_clement_025.csv,static,Clement_Charles_3,100,3,3,0,static_clement_025.csv
static/Clement_Charles_3__static_clement_026.csv,static,Clement_Charles_3,100,3,3,0,static_clement_026.csv
static/Clement_Charles_3__static_clement_027.csv,static,Clement_Charles_3,100,3,3,0,static_clement_027.csv
static/Clement_Charles_3__static_clement_028.csv,static,Clement_Charles_3,100,3,3,0,static_clement_028.csv
static/Clement_Charles_3__static_clement_029.csv,static,Clement_Charles_3,100,3,3,0,static_clement_029.csv
static/Clement_Charles_3__static_clement_030.csv,static,Clement_Charles_3,100,3,3,0,static_clement_030.csv
static/Clement_Charles_3__static_clement_031.csv,static,Clement_Charles_3,100,3,3,0,static_clement_031.csv
static/Clement_Charles_3__static_clement_032.csv,static,Clement_Charles_3,100,3,3,0,static_clement_032.csv
static/Clement_Charles_3__static_clement_033.csv,static,Clement_Charles_3,100,3,3,0,static_clement_033.csv
static/Clement_Charles_3__static_clement_034.csv,static,Clement_Charles_3,100,3,3,0,static_clement_034.csv
static/Clement_Charles_3__static_clement_035.csv,static,Clement_Charles_3,100,3,3,0,static_clement_035.csv
static/Clement_Charles_3__static_clement_036.csv,static,Clement_Charles_3,100,3,3,0,static_clement_036.csv
static/Clement_Charles_3__static_clement_037.csv,static,Clement_Charles_3,100,3,3,0,static_clement_037.csv
static/Clement_Charles_3__static_clement_038.csv,static,Clement_Charles_3,100,3,3,0,static_clement_038.csv
static/Clement_Charles_3__static_clement_039.csv,static,Clement_Charles_3,100,3,3,0,static_clement_039.csv
static/Clement_Charles_3__static_clement_040.csv,static,Clement_Charles_3,100,3,3,0,static_clement_040.csv
static/Clement_Charles_3__static_clement_041.csv,static,Clement_Charles_3,100,3,3,0,static_clement_041.csv
static/Clement_Charles_3__static_clement_042.csv,static,Clement_Charles_3,100,3,3,0,static_clement_042.csv
static/Clement_Charles_3__static_clement_043.csv,static,Clement_Charles_3,100,3,3,0,static_clement_043.csv
static/Clement_Charles_3__static_clement_044.csv,static,Clement_Charles_3,100,3,3,0,static_clement_044.csv
static/Clement_Charles_3__static_clement_045.csv,static,Clement_Charles_3,100,3,3,0,static_clement_045.csv
static/Clement_Charles_3__static_clement_046.csv,static,Clement_Charles_3,100,3,3,0,static_clement_046.csv
static/Clement_Charles_3__static_clement_047.csv,static,Clement_Charles_3,100,3,3,0,static_clement_047.csv
static/Clement_Charles_3__static_clement_048.csv,static,Clement_Charles_3,100,3,3,0,static_clement_048.csv
static/Clement_Charles_3__static_clement_049.csv,static,Clement_Charles_3,100,3,3,0,static_clement_049.csv
static/Clement_Charles_3__static_clement_050.csv,static,Clement_Charles_3,100,3,3,0,static_clement_050.csv
static/Clement_Charles_3__static_clement_051.csv,static,Clement_Charles_3,100,3,3,0,static_clement_051.csv
